molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL5882975,active,7.273272790973428,NC[C@@H]1Cc2ccccc2CN1C(=O)c1ccccc1-n1nc(C(=O)N(c2ccccc2)c2ccccc2)c2ccccc21,577.6880000000001,6.529800000000006,1.0,4.0
CHEMBL3703610,active,7.795880017344075,N[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCN(CCO)CC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,999.6439999999996,7.90840000000001,4.0,12.0
CHEMBL3703626,active,7.522878745280337,N[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,956.5749999999997,8.630700000000004,3.0,11.0
CHEMBL2312470,active,7.698970004336019,Nc1ccc(Sc2ccc3c4c(cccc24)C2=NC(=O)C(NCCCc4ccccc4)=C23)cc1,461.59000000000026,5.849600000000005,2.0,4.0
CHEMBL5809484,active,10.119186407719209,Nc1ncc(Oc2cc(N3CCC4(CC3)CC(N3CCC[C@H]3c3ccccc3C3CC3)C4)ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)cc1Cl,870.4729999999998,8.438400000000007,3.0,12.0
CHEMBL4460727,active,6.267606240177032,O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,909.8599999999994,6.216000000000005,4.0,10.0
CHEMBL4568556,inactive,4.999132278468773,O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,881.8059999999996,5.435800000000003,4.0,10.0
CHEMBL4455274,inactive,4.817870785947002,O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,853.7519999999997,4.6556000000000015,4.0,10.0
CHEMBL4476628,inactive,4.870632404277014,O=C(CCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCCNC(=O)CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O,1023.0199999999998,6.892600000000007,5.0,11.0
CHEMBL5827545,active,8.568636235841012,O=C(NS(=O)(=O)c1cc([N+](=O)[O-])c2[nH]c(-c3ccncc3)nc2c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,884.4189999999995,8.903800000000002,3.0,11.0
CHEMBL6055136,active,8.301029995663981,O=C(NS(=O)(=O)c1cc([N+](=O)[O-])c2[nH]c(C3CC3)nc2c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,847.3979999999997,8.719200000000004,3.0,10.0
CHEMBL5815622,active,8.67778070526608,O=C(NS(=O)(=O)c1cc([N+](=O)[O-])c2c(cnn2CC2CCOCC2)c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,905.4779999999997,8.741800000000007,2.0,11.0
CHEMBL5821856,active,8.853871964321762,O=C(NS(=O)(=O)c1cc([N+](=O)[O-])c2cn(C3CCOCC3)nc2c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,891.4509999999997,8.666700000000008,2.0,11.0
CHEMBL5953504,active,8.886056647693163,O=C(NS(=O)(=O)c1cc([N+](=O)[O-])c2cn(CC3CCOCC3)nc2c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,905.4779999999997,8.741800000000007,2.0,11.0
CHEMBL5776346,active,8.619788758288394,O=C(NS(=O)(=O)c1cc([N+](=O)[O-])c2cnn(C3CCOCC3)c2c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,891.4509999999998,8.666700000000008,2.0,11.0
CHEMBL5923329,active,8.795880017344075,O=C(NS(=O)(=O)c1cc([N+](=O)[O-])c2cnn(CC3CCOCC3)c2c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,905.4779999999997,8.741800000000007,2.0,11.0
CHEMBL5958618,active,8.67778070526608,O=C(NS(=O)(=O)c1cc([N+](=O)[O-])c2nn(CC3CCOCC3)cc2c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,905.4779999999997,8.741800000000005,2.0,11.0
CHEMBL6010999,active,6.903089986991944,O=C(NS(=O)(=O)c1ccc(N2CC3(CCOCC3)C2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,819.3400000000001,8.660800000000005,2.0,10.0
CHEMBL6063527,active,7.920818753952375,O=C(NS(=O)(=O)c1ccc(NC(=O)N2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,831.9519999999999,7.896600000000008,3.0,10.0
CHEMBL5890440,active,6.252588192113577,O=C(NS(=O)(=O)c1ccc(NC(CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1,923.1579999999997,9.044300000000003,2.0,10.0
CHEMBL5978974,active,6.0,O=C(NS(=O)(=O)c1ccc(NC(CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,1055.2799999999995,10.712899999999994,3.0,12.0
CHEMBL5802150,active,6.054531414868181,O=C(NS(=O)(=O)c1ccc(NC(CCN2CCOCC2)CSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1,836.0929999999996,8.659000000000006,2.0,10.0
CHEMBL5988601,active,6.872895201635193,O=C(NS(=O)(=O)c1ccc(NC(CCN2CCOCC2)CSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,968.2149999999995,10.327599999999997,3.0,12.0
CHEMBL5824581,active,7.853871964321762,O=C(NS(=O)(=O)c1ccc(NC2CC3(C2)CN(C2CCOCC2)C3)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,894.0669999999998,9.323300000000001,3.0,11.0
CHEMBL5962842,active,8.050609993355087,O=C(NS(=O)(=O)c1ccc(NC2CCN(C(CF)CF)C2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,866.0039999999997,8.826300000000005,3.0,10.0
CHEMBL5760818,active,7.619788758288394,O=C(NS(=O)(=O)c1ccc(NC2CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,848.3820000000001,8.319100000000006,3.0,11.0
CHEMBL5926155,active,7.481486060122112,O=C(NS(=O)(=O)c1ccc(NC2CN(C3CCOCC3)C2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,848.3820000000001,8.319100000000006,3.0,11.0
CHEMBL6041868,active,8.244125144327509,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCC(O)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,848.9979999999997,9.087600000000004,4.0,10.0
CHEMBL5842983,active,8.371611069949688,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCC(O)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,848.9979999999997,9.087600000000004,4.0,10.0
CHEMBL5794896,active,8.823908740944319,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,886.0189999999998,8.882800000000005,3.0,11.0
CHEMBL5825277,active,8.494850021680094,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,890.0509999999997,8.647300000000007,3.0,11.0
CHEMBL5928484,active,8.67778070526608,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,830.939,9.1986,3.0,10.0
CHEMBL5945870,active,7.920818753952375,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,830.939,9.1986,3.0,10.0
CHEMBL5971190,active,8.309803919971486,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,834.9709999999999,8.963100000000004,3.0,10.0
CHEMBL5972666,active,8.346787486224656,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,834.9709999999999,8.963100000000004,3.0,10.0
CHEMBL5856844,active,8.468521082957745,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,834.9709999999999,8.963100000000004,3.0,10.0
CHEMBL5896999,active,9.008773924307505,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CC2)CC(N2CCC[C@@H]2c2ccccc2C2CC2)C3)cc1Oc1cnc2[nH]ccc2c1,878.0399999999998,8.776200000000006,3.0,11.0
CHEMBL5972266,active,10.494850021680094,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CC2)CC(N2CCC[C@H]2c2ccccc2C2CC2)C3)cc1Oc1cnc2[nH]ccc2c1,878.0399999999998,8.776200000000006,3.0,11.0
CHEMBL5869539,active,7.721246399047171,O=C(NS(=O)(=O)c1ccc(NCC2(O)COC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,795.2740000000002,7.217200000000006,4.0,11.0
CHEMBL5785112,active,10.356547323513812,O=C(NS(=O)(=O)c1ccc(NCC2C3COCC23)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CC2)CC(N2CCC[C@H]2c2ccccc2C2CC2)C3)cc1Oc1cnc2[nH]ccc2c1,858.0339999999998,8.149900000000008,3.0,11.0
CHEMBL6035625,active,10.271646217978772,O=C(NS(=O)(=O)c1ccc(NCC2CC(O)CO2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CC2)CC(N2CCC[C@H]2c2ccccc2C2CC2)C3)cc1Oc1cnc2[nH]ccc2c1,862.0219999999998,7.407300000000008,4.0,12.0
CHEMBL5931376,active,10.236572006437063,O=C(NS(=O)(=O)c1ccc(NCC2CCC(O)(C(F)(F)F)CC2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CC2)CC(N2CCC[C@H]2c2ccccc2C2CC2)C3)cc1Oc1cnc2[nH]ccc2c1,942.0739999999993,9.7411,4.0,11.0
CHEMBL5824698,active,8.167491087293763,O=C(NS(=O)(=O)c1ccc(NCC2CCC(O)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,831.0079999999999,8.995500000000005,4.0,10.0
CHEMBL5976824,active,8.481486060122112,O=C(NS(=O)(=O)c1ccc(NCC2CCC(O)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,831.0079999999999,8.995500000000005,4.0,10.0
CHEMBL5933907,active,8.2839966563652,O=C(NS(=O)(=O)c1ccc(NCC2CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,872.0609999999997,8.555200000000008,3.0,11.0
CHEMBL6032884,active,8.337242168318426,O=C(NS(=O)(=O)c1ccc(NCC2CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,872.0609999999997,8.555200000000008,3.0,11.0
CHEMBL5940140,active,8.443697499232712,O=C(NS(=O)(=O)c1ccc(NCC2CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,872.0609999999997,8.555200000000008,3.0,11.0
CHEMBL6020098,active,6.452225294612178,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c(Cl)c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,806.4289999999999,9.6162,3.0,8.0
CHEMBL5775373,active,6.598599459218455,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,904.0459999999995,9.256300000000003,3.0,10.0
CHEMBL6060414,active,6.1220530483708115,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2cc3cc(N4CCCC4c4ccccc4)ccc3s2)cc1Oc1cnc2[nH]ccc2c1,828.9730000000003,9.4438,3.0,11.0
CHEMBL5742800,active,10.346787486224656,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2cc3cc(N4CCC[C@@H]4c4ccccc4)ccc3s2)cc1Oc1cnc2[nH]ccc2c1,828.9730000000003,9.4438,3.0,11.0
CHEMBL5558230,active,6.688246138944246,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2cc3n(n2)C(c2ccc(Cl)cc2)CCN3)cc1Oc1cnc2[nH]ccc2c1,783.2669999999999,7.142500000000006,4.0,11.0
CHEMBL5919132,active,7.309803919971486,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2cc3nc(N4CCCC4c4ccccc4)ccn3n2)cc1Oc1cnc2[nH]ccc2c1,813.8970000000002,7.271800000000007,3.0,12.0
CHEMBL5780829,active,6.0,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(C3CCC(=O)N3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,826.932,8.633100000000004,3.0,10.0
CHEMBL5754545,active,6.617982957425132,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(C3CCCN3Cc3ccccc3)cc2)cc1Oc1cnc2[nH]ccc2c1,786.9110000000002,8.224700000000007,3.0,10.0
CHEMBL5568324,active,7.259637310505756,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(C3CCCN3c3ccccc3)cc2)cc1Oc1cnc2[nH]ccc2c1,772.8840000000002,8.229100000000006,3.0,10.0
CHEMBL5876808,active,7.229147988357855,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(C3CCCN3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,812.9490000000001,9.106500000000002,3.0,10.0
CHEMBL5900945,active,7.5376020021010435,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(C3CCCN3c3ccccc3[N+](=O)[O-])cc2)cc1Oc1cnc2[nH]ccc2c1,817.8810000000002,8.137300000000007,3.0,12.0
CHEMBL5568336,active,8.09151498112135,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(CCN3CCCC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,841.003,9.144600000000002,3.0,10.0
CHEMBL5752506,active,7.6020599913279625,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(CCN3CCC[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,841.003,9.144600000000002,3.0,10.0
CHEMBL6037553,active,8.09151498112135,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(CCN3CCC[C@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,841.003,9.144600000000002,3.0,10.0
CHEMBL5793276,active,6.85078088734462,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(CN3CCCC3c3ccc(Cl)cc3)cc2)cc1Oc1cnc2[nH]ccc2c1,821.3560000000002,8.878100000000003,3.0,10.0
CHEMBL5828646,active,7.309803919971486,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(CN3CCCC3c3ccccc3)cc2)cc1Oc1cnc2[nH]ccc2c1,786.9110000000003,8.224700000000007,3.0,10.0
CHEMBL5523489,active,7.070581074285707,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(CN3CCCC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,826.9760000000001,9.102100000000002,3.0,10.0
CHEMBL5566112,active,7.0,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(CN3CCCC3c3ccccc3C3CC3)o2)cc1Oc1cnc2[nH]ccc2c1,816.9370000000001,8.695100000000005,3.0,11.0
CHEMBL6057930,active,7.080921907623926,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(CN3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,821.3560000000002,8.878100000000003,3.0,10.0
CHEMBL5923137,active,7.0,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(CN3CCC[C@@H]3c3cccc(C4CC4)c3)cc2)cc1Oc1cnc2[nH]ccc2c1,826.9760000000001,9.102100000000002,3.0,10.0
CHEMBL5845601,active,7.024568191490737,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(CN3CCC[C@H]3c3cccc(C4CC4)c3)cc2)cc1Oc1cnc2[nH]ccc2c1,826.9760000000001,9.102100000000002,3.0,10.0
CHEMBL5884281,active,7.3872161432802645,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3C(=O)CC3c3ccccc3)cc2)cc1Oc1cnc2[nH]ccc2c1,772.8400000000003,7.365600000000007,3.0,10.0
CHEMBL5804914,active,8.229147988357855,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3C(=O)COCC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,842.9309999999999,7.869500000000008,3.0,11.0
CHEMBL5752551,active,7.2076083105017466,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC(C4CC4)CC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,853.0139999999999,9.742599999999998,3.0,10.0
CHEMBL5834695,active,8.275724130399212,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC(Cl)CC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,847.3939999999999,9.3238,3.0,10.0
CHEMBL6002785,active,7.962573502059376,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC(F)(F)C[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,848.929,9.351700000000001,3.0,10.0
CHEMBL5781680,active,7.886056647693163,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC(F)=CC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,828.923,9.179700000000002,3.0,10.0
CHEMBL5889012,active,8.537602002101044,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC(F)CC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,830.939,9.054500000000003,3.0,10.0
CHEMBL5565358,active,7.619788758288394,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC(N4CCCC4c4ccccc4C4CC4)C3)cc2)cc1Oc1cnc2[nH]ccc2c1,868.0289999999999,8.790700000000006,3.0,11.0
CHEMBL5850888,active,7.0,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC(c4ccccc4)CC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,889.047,10.500199999999992,3.0,10.0
CHEMBL5822503,active,7.522878745280337,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC4CCCC4C3c3ccccc3)cc2)cc1Oc1cnc2[nH]ccc2c1,812.9490000000002,8.865200000000003,3.0,10.0
CHEMBL5757008,active,7.721246399047171,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC4CCCC4C3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,853.014,9.742599999999998,3.0,10.0
CHEMBL5563244,active,6.786482243003695,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC(c4ccccc4)C3)cc2)cc1Oc1cnc2[nH]ccc2c1,772.8840000000002,7.881500000000008,3.0,10.0
CHEMBL5557096,active,6.212539525481585,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC3c3ccccc3)cc2)cc1Oc1cnc2[nH]ccc2c1,758.8570000000003,7.8390000000000075,3.0,10.0
CHEMBL5785783,active,8.045757490560675,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3(c3ccccc3)C(F)(F)F)cc2)cc1Oc1cnc2[nH]ccc2c1,840.8810000000004,8.945600000000004,3.0,10.0
CHEMBL5805898,active,7.0,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3C3=C(C4CC4)CCCC3)cc2)cc1Oc1cnc2[nH]ccc2c1,816.9809999999998,9.137000000000002,3.0,10.0
CHEMBL6006767,active,7.251811972993799,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,736.8510000000001,7.266400000000007,3.0,10.0
CHEMBL5527871,active,6.882728704344236,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3C3CCCCC3)cc2)cc1Oc1cnc2[nH]ccc2c1,778.9319999999999,8.436700000000007,3.0,10.0
CHEMBL6059224,active,7.468521082957745,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3Cc3cccc(C4CCCC4)c3)cc2)cc1Oc1cnc2[nH]ccc2c1,855.0299999999999,9.756699999999999,3.0,10.0
CHEMBL5563903,active,6.289882634888183,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3Cc3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,826.976,8.976500000000003,3.0,10.0
CHEMBL5557529,active,7.732828271596986,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3c(F)cccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,825.3190000000002,9.021600000000001,3.0,10.0
CHEMBL5878519,active,6.876148359032914,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccc(C4CC4)cc3)cc2)cc1Oc1cnc2[nH]ccc2c1,812.9490000000001,9.106500000000002,3.0,10.0
CHEMBL5560407,active,6.853871964321762,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccc(Cl)cc3)cc2)cc1Oc1cnc2[nH]ccc2c1,807.3290000000002,8.882500000000004,3.0,10.0
CHEMBL5751353,active,6.379863945026242,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3cccc(C(F)(F)F)c3)cc2)cc1Oc1cnc2[nH]ccc2c1,840.8810000000003,9.2479,3.0,10.0
