molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL4591149,COC(=O)CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O,4780.0,intermediate
CHEMBL4455274,O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,15210.0,inactive
CHEMBL4568556,O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10020.0,inactive
CHEMBL4460727,O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,540.0,active
CHEMBL4476628,O=C(CCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCCNC(=O)CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O,13470.0,inactive
CHEMBL4565306,O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,4940.0,intermediate
CHEMBL4560793,O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,7660.0,intermediate
CHEMBL4454922,N#CC1=C(NCCC(=O)NCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O,10480.0,inactive
CHEMBL4572365,N#CC1=C(NCCC(=O)NCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O,9710.0,intermediate
CHEMBL4533471,N#CC1=C(NCCC(=O)NCCCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O,1940.0,intermediate
CHEMBL4436367,N#CC1=C(NCCC(=O)NCCCCCC(=O)NCCCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O,11650.0,inactive
CHEMBL4579464,N#CC1=C(NCCC(=O)NCCOCCOCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O,2240.0,intermediate
CHEMBL4579774,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCCCC(=O)NO)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,230.0,active
CHEMBL4469267,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCCCCC(=O)NO)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,240.0,active
CHEMBL4592343,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCCCCCC(=O)NO)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,250.0,active
CHEMBL3137309,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,230.0,active
CHEMBL4446378,CO[C@H]1/C=C/C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3,1930.0,intermediate
CHEMBL4572199,CCc1sc2ncnc(N[C@@H](C)C(=O)O)c2c1CC,164000.0,inactive
CHEMBL2442251,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCC(=O)O)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,3.3,active
CHEMBL4519659,COc1cc2c(cc1C(CN1CCCC1)c1ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(C[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)cc1)OCO2,20.0,active
CHEMBL4453237,C[N+](C)(CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-])CC(=O)O,500.0,active
CHEMBL4438456,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CN)n1,1300.0,intermediate
CHEMBL4529727,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)cc2)c(S(=O)(=O)F)c1,2000.0,intermediate
CHEMBL4473013,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)cc2S(=O)(=O)F)cc1,27600.0,inactive
CHEMBL4584015,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)c(S(=O)(=O)F)c2)cc1,9700.0,intermediate
CHEMBL4592905,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)cc2)cc1,6300.0,intermediate
CHEMBL4446373,CS(=O)(=O)c1cc(C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c([N+](=O)[O-])c2)ccc1-c1ccc(F)cc1,99000.0,inactive
CHEMBL4560892,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)cc2)c(S(=O)(=O)O)c1,55900.0,inactive
CHEMBL4474764,C#CCN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(-c3ccc(F)cc3)c(S(=O)(=O)F)c2)cc1S(=O)(=O)C(F)(F)F,1300.0,intermediate
CHEMBL443684,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,2.0,active
CHEMBL4863897,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2C(F)(F)F)C1,0.86,active
CHEMBL4868427,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(C(F)(F)F)cc2)C1,1.5,active
CHEMBL4873467,COc1ccc(C2=C(CN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)CCC(C)(C)C2)cc1,3.8,active
CHEMBL4861424,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccccc2C(F)(F)F)C1,1.7,active
CHEMBL4867128,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(C(F)(F)F)c(Cl)c2)C1,0.8,active
CHEMBL4860213,CN(C)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(C(F)(F)F)cc5)CC(C)(C)CC4)CC3)cc2Oc2cnc3[nH]ccc3c2)cc1[N+](=O)[O-],0.89,active
CHEMBL4852442,CCN(CC)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(C(F)(F)F)cc5)CC(C)(C)CC4)CC3)cc2Oc2cnc3[nH]ccc3c2)cc1[N+](=O)[O-],0.3,active
CHEMBL4858569,CN1CCC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(C(F)(F)F)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])C1,2.4,active
CHEMBL4847514,CC(C)C(=O)N1CCC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(C(F)(F)F)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,2.4,active
CHEMBL4862150,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(C(F)(F)F)cc2)C1,4.7,active
CHEMBL4860155,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCOC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(C(F)(F)F)cc2)C1,1.9,active
CHEMBL4878326,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(C(F)(F)F)cc2)C1,1.0,active
CHEMBL4878411,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(C(F)(F)F)cc2)C1,8.4,active
CHEMBL4855086,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5CCOC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(C(F)(F)F)cc2)C1,4.4,active
CHEMBL4855736,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5CCCOC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(C(F)(F)F)cc2)C1,3.0,active
CHEMBL4858527,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5CCSCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(C(F)(F)F)cc2)C1,1.65,active
CHEMBL4866646,CC(Oc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(C(F)(F)F)cc5)CC(C)(C)CC4)CC3)cc2Oc2cnc3[nH]ccc3c2)cc1[N+](=O)[O-])C1CCOCC1,9.2,active
CHEMBL4851700,CN1CCC(COc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(C(F)(F)F)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])C1,0.75,active
CHEMBL4851332,CCN1CCC(COc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(C(F)(F)F)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,0.5,active
CHEMBL3137309,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,1.0,active
CHEMBL4848284,N#CC1=C(C#N)c2ccc(N3CCSCC3)c3cccc(c23)C1=O,800.0,active
CHEMBL4855924,N#CC1=C(C#N)c2ccc(Sc3ccccc3)c3cccc(c23)C1=O,1800.0,intermediate
CHEMBL4470807,N#CC1=C(C#N)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O,700.0,active
CHEMBL4851461,CC(C)c1ccc(Sc2ccc3c4c(cccc24)C(=O)C(C#N)=C3C#N)cc1,2800.0,intermediate
CHEMBL4854644,COc1ccc(Sc2ccc3c4c(cccc24)C(=O)C(C#N)=C3C#N)cc1,6100.0,intermediate
CHEMBL4861266,N#CC1=C(C#N)c2ccc(NCCO)c3cccc(c23)C1=O,20000.0,inactive
CHEMBL4862718,N#CC1=C(C#N)c2ccc(SC3CCCC3)c3cccc(c23)C1=O,8400.0,intermediate
CHEMBL4849170,N#CC1=C(C#N)c2ccc(SC3CCCCC3)c3cccc(c23)C1=O,8600.0,intermediate
CHEMBL4862583,N#CC1=C(C#N)c2ccc(NCc3ccccc3)c3cccc(c23)C1=O,14800.0,inactive
CHEMBL4849303,N#CC1=C(C#N)c2ccc(NC3CCCCC3)c3cccc(c23)C1=O,20000.0,inactive
CHEMBL4852221,N#CC1=C(NCc2ccccc2)c2ccc(SC3CCCCC3)c3cccc(c23)C1=O,5200.0,intermediate
CHEMBL4858808,N#CC1=C(NCC2CCCCC2)c2ccc(SC3CCCCC3)c3cccc(c23)C1=O,4800.0,intermediate
CHEMBL4877337,CCCCNC1=C(C#N)C(=O)c2cccc3c(SC4CCCCC4)ccc1c23,16000.0,inactive
CHEMBL4862537,N#CC1=C(NCCO)c2ccc(SC3CCCCC3)c3cccc(c23)C1=O,9600.0,intermediate
CHEMBL4852727,N#CC1=C(NCCC(N)=O)c2ccc(SC3CCCCC3)c3cccc(c23)C1=O,13500.0,inactive
CHEMBL4872862,N#CC1=C(NCCN2CCOCC2)c2ccc(SC3CCCCC3)c3cccc(c23)C1=O,18700.0,inactive
CHEMBL3137309,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,100.0,active
CHEMBL4861551,O[C@@H]1[C@H](O)[C@@H](COCc2ccc(Cl)cc2)O[C@H]1n1c(NCc2ccc(Cl)c(Cl)c2)nc2cncnc21,20000.0,inactive
CHEMBL4853795,CC[n+]1ccccc1/C=c1\s/c(=C2/Sc3ccccc3N2C)c(=O)n1C.[Cl-],20000.0,inactive
CHEMBL4228713,CO[C@H]1CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,1.4,active
CHEMBL4551344,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccc(C(F)(F)F)cc3-c3ccc(Cl)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1,296.0,active
CHEMBL3342332,CN(C)CC#Cc1ccc(OCCCc2sc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)c(F)c1,382.0,active
CHEMBL3342191,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(CCOc3ccc(-n4ncc5cncnc54)cc3)s1)CC2,3780.0,intermediate
CHEMBL4297482,Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13,20000.0,inactive
CHEMBL4297482,Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13,20.0,active
CHEMBL3137309,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,23.0,active
CHEMBL3703600,CN(CCO)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,3.9,active
CHEMBL5202782,COC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,2100.0,intermediate
CHEMBL5179160,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc([N+](=O)[O-])cc3)C(c3ccccc3)C2)cc1,439.0,active
CHEMBL5188416,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,262.0,active
CHEMBL5201820,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccncc3)C2)cc1,2780.0,intermediate
CHEMBL5190824,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3cccnc3)C2)cc1,1630.0,intermediate
CHEMBL5196601,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccn3)C2)cc1,650.0,active
CHEMBL5170050,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3cncs3)C2)cc1,4360.0,intermediate
CHEMBL5203025,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3nccs3)C2)cc1,1610.0,intermediate
CHEMBL5185435,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccoc3)C2)cc1,3820.0,intermediate
CHEMBL5184993,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccco3)C2)cc1,1260.0,intermediate
CHEMBL5201389,Cc1ccc(C(=O)N2N=C(c3ccc(NC(=O)OC(C)(C)C)cc3)CC2c2ccco2)cc1,3290.0,intermediate
CHEMBL5171960,COc1ccc(C(=O)N2N=C(c3ccc(NS(C)(=O)=O)cc3)CC2c2ccco2)cc1,10110.0,inactive
CHEMBL5183128,CS(=O)(=O)Nc1ccc(C2=NN(C(=O)c3ccc(C#N)cc3)C(c3ccco3)C2)cc1,7440.0,intermediate
CHEMBL5204089,CS(=O)(=O)Nc1ccc(C2=NN(C(=O)c3ccc([N+](=O)[O-])cc3)C(c3ccco3)C2)cc1,1970.0,intermediate
CHEMBL5204882,CS(=O)(=O)Nc1ccc(C2=NN(C(=O)c3ccc(C(F)(F)F)cc3)C(c3ccco3)C2)cc1,2880.0,intermediate
CHEMBL5183356,CS(=O)(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccco3)C2)cc1,2470.0,intermediate
CHEMBL5198074,CS(=O)(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Cl)cc3)C(c3ccco3)C2)cc1,2720.0,intermediate
CHEMBL5189940,CS(=O)(=O)Nc1ccc(C2=NN(C(=O)c3ccc(F)cc3)C(c3ccco3)C2)cc1,12660.0,inactive
CHEMBL5201208,Cc1ccc(C(=O)N2N=C(c3ccc(NS(C)(=O)=O)cc3)CC2c2ccco2)cc1,15900.0,inactive
CHEMBL5180902,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3cccnc3)C(c3ccccc3)C2)cc1,14500.0,inactive
CHEMBL5182854,CCOC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,32.8,active
CHEMBL5202594,CC(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,4.4,active
CHEMBL5202671,O=C(Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1)OC1CC1,44.1,active
CHEMBL5201326,CC(C)COC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,164.0,active
CHEMBL5187331,C=CCOC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,31.8,active
CHEMBL5182395,C#CCCOC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,65.0,active
CHEMBL5174166,CNC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,5530.0,intermediate
CHEMBL5201193,CN(C)C(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,2410.0,intermediate
CHEMBL5203263,CC(C)NC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,350.0,active
CHEMBL5209197,CC(C)(C)NC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,9220.0,intermediate
CHEMBL5188723,CC(C)(C)OC(=O)Nc1cccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)c1,11060.0,inactive
CHEMBL5170955,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cn1,309.0,active
CHEMBL5205655,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)nc1,372.0,active
CHEMBL5196944,CC1C(c2ccc(NC(=O)OC(C)(C)C)cc2)=NN(C(=O)c2ccc(Br)cc2)C1c1ccccc1,27.4,active
CHEMBL5193713,CC(C)(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2c2ccccc2)cc1,172.0,active
CHEMBL5183315,CC(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2C)cn1,2.0,active
CHEMBL5195576,CC1C(c2ccc(N3CCOC3=O)cc2)=NN(C(=O)c2ccc(Br)cc2)C1c1ccccc1,5160.0,intermediate
CHEMBL5176214,COC(=O)c1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,1640.0,intermediate
CHEMBL5197785,CC(C)OC(=O)c1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,110.0,active
CHEMBL5200411,CC(C)C(=O)Oc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,5450.0,intermediate
CHEMBL5174227,CN(C)C(=O)c1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,5910.0,intermediate
CHEMBL376408,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],3.6,active
CHEMBL5201208,Cc1ccc(C(=O)N2N=C(c3ccc(NS(C)(=O)=O)cc3)CC2c2ccco2)cc1,10000.0,inactive
CHEMBL5182854,CCOC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,6620.0,intermediate
CHEMBL5202594,CC(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,881.0,active
CHEMBL5202671,O=C(Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1)OC1CC1,15100.0,inactive
CHEMBL5187331,C=CCOC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,8830.0,intermediate
CHEMBL5183315,CC(C)OC(=O)Nc1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2C)cn1,157.0,active
CHEMBL5197785,CC(C)OC(=O)c1ccc(C2=NN(C(=O)c3ccc(Br)cc3)C(c3ccccc3)C2)cc1,4360.0,intermediate
CHEMBL376408,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],72.0,active
CHEMBL5196783,CCCn1cc(/C=N/N=C2\C(=O)Nc3ccc(C)cc32)c2ccccc21,460.0,active
CHEMBL4228713,CO[C@H]1CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,1.4,active
CHEMBL4551344,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccc(C(F)(F)F)cc3-c3ccc(Cl)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1,296.0,active
CHEMBL3342332,CN(C)CC#Cc1ccc(OCCCc2sc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)c(F)c1,382.0,active
CHEMBL5196783,CCCn1cc(/C=N/N=C2\C(=O)Nc3ccc(C)cc32)c2ccccc21,460.0,active
CHEMBL5276080,Cc1ccc(Nc2nnc(-c3cc(-c4ccc(Br)cc4)nc4ccccc34)o2)cc1,1930.0,intermediate
CHEMBL5291477,COc1ccc2nc(-c3ccc(Br)cc3)cc(-c3nnc(Nc4ccc([N+](=O)[O-])cc4)o3)c2c1,150.0,active
CHEMBL51483,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,600.0,active
CHEMBL288542,CCOC(=O)C1=C(N)Oc2ccc(Br)cc2C1C(C#N)C(=O)OCC,9000.0,intermediate
CHEMBL1094250,Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,320.0,active
CHEMBL4102399,O=[N+]([O-])c1ccccc1Nc1nnc(-c2c[nH]c3ccccc23)o1,4270.0,intermediate
